,idd,zoom,xtile,ytile,topleft_x,topleft_y,bottomright_x,bottomright_y
id245,245,20,317293,387848,-71.06609344482422,42.35651431705787,-71.06575012207031,42.356260612393896
id246,246,20,317293,387849,-71.06609344482422,42.356260612393896,-71.06575012207031,42.35600690670569
id247,247,20,317293,387850,-71.06609344482422,42.35600690670569,-71.06575012207031,42.35575319999323
id248,248,20,317293,387851,-71.06609344482422,42.35575319999323,-71.06575012207031,42.35549949225654
id249,249,20,317293,387852,-71.06609344482422,42.35549949225654,-71.06575012207031,42.35524578349561
id250,250,20,317293,387853,-71.06609344482422,42.35524578349561,-71.06575012207031,42.35499207371046
id251,251,20,317293,387854,-71.06609344482422,42.35499207371046,-71.06575012207031,42.35473836290107
id252,252,20,317293,387855,-71.06609344482422,42.35473836290107,-71.06575012207031,42.35448465106745
id253,253,20,317293,387856,-71.06609344482422,42.35448465106745,-71.06575012207031,42.3542309382096
id254,254,20,317293,387857,-71.06609344482422,42.3542309382096,-71.06575012207031,42.35397722432751
id255,255,20,317293,387858,-71.06609344482422,42.35397722432751,-71.06575012207031,42.353723509421194
id256,256,20,317293,387859,-71.06609344482422,42.353723509421194,-71.06575012207031,42.353469793490646
id257,257,20,317293,387860,-71.06609344482422,42.353469793490646,-71.06575012207031,42.35321607653588
id258,258,20,317293,387861,-71.06609344482422,42.35321607653588,-71.06575012207031,42.35296235855688
id259,259,20,317293,387862,-71.06609344482422,42.35296235855688,-71.06575012207031,42.352708639553654
id260,260,20,317293,387863,-71.06609344482422,42.352708639553654,-71.06575012207031,42.3524549195262
id261,261,20,317293,387864,-71.06609344482422,42.3524549195262,-71.06575012207031,42.352201198474525
id262,262,20,317293,387865,-71.06609344482422,42.352201198474525,-71.06575012207031,42.35194747639863
id263,263,20,317293,387866,-71.06609344482422,42.35194747639863,-71.06575012207031,42.351693753298505
id264,264,20,317294,387843,-71.06575012207031,42.357782825014176,-71.0654067993164,42.3575291254714
